@_uuid,today,general_infoq5_organization,general_infoq1_province,general_infoq2_district,s1_household_profile/head_of_household/female_hhd,s1_household_profile/head_of_household/child_hhd,s1_household_profile/head_of_household/elderly_hhd,s1_household_profile/head_of_household/chronically_ill,s1_household_profile/head_of_household/hh_disability,s2_cash_distribution_processq2_1_do_u_think_gave_right_people,s2_cash_distribution_processq2_3_how_mach_cash,s2_cash_distribution_processq2_5_travel_more_than_1_hour,s2_cash_distribution_processq2_6_feel_unsafe_when_travelling,s3_use_of_cash_assistanceq3_4_cash_improved_wellbeing_ur_hhd,s3_use_of_cash_assistanceq3_5_1_food,s3_use_of_cash_assistanceq3_5_2_kitchen_items_nfis,s3_use_of_cash_assistanceq3_5_3_hygiene_items_nfis,s3_use_of_cash_assistanceq3_5_4_clothes_nfis,s3_use_of_cash_assistanceq3_5_5_blankets_nfis,s3_use_of_cash_assistanceq3_5_6_rent,s3_use_of_cash_assistanceq3_5_7_shelter_repair,s3_use_of_cash_assistanceq3_5_8_health,s3_use_of_cash_assistanceq3_5_9_transportation,s3_use_of_cash_assistanceq3_5_10_utillites,s3_use_of_cash_assistanceq3_5_11_debt_repayment,s3_use_of_cash_assistanceq3_5_12_education,s3_use_of_cash_assistanceq3_5_13_saved,s5_multi_sector_outcome_indexq5_4_debt_compared,CSI,rCSI_newThreshold,FCS,FCS_Level,FCS_rCSI
64ef824d-621f-4933-990c-d8479005c3d0,2018-04-24,PIN,Jawzjan,Shiberghan,,,,,,yes,14000,no,no,yes_improved_a_little,less_than_half,,,,less_than_half,,,more_than_half,,,,,,same,7,2,41.5,2,2
453d6d57-1e54-4aaf-8b4d-b8da829ea472,2018-04-24,PIN,Jawzjan,Shiberghan,,,,,,yes,14000,no,no,yes_improved_a_lot,more_than_half,,,less_than_half,less_than_half,less_than_half,,less_than_half,,,,,,same,7,2,35.5,2,2
e0fcabcc-19a9-4afe-84c9-f508476821db,2018-04-24,PIN,Jawzjan,Shiberghan,1,0,0,0,0,yes,14000,no,no,yes_improved_a_lot,more_than_half,,,less_than_half,less_than_half,,,,,,,,,same,7,2,33.5,2,2
43896c0f-6b04-404a-b1e7-2d6169ebdd83,2018-04-24,PIN,Jawzjan,Shiberghan,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,less_than_half,,more_than_half,,,,less,7,2,42.5,3,3
445a4fa1-7034-483b-ab2c-77ff1a2dbf5b,2018-04-24,PIN,Jawzjan,Shiberghan,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,more_than_half,,,less_than_half,,,less,7,2,29.5,2,2
e6c49c7c-f701-4c3a-aac3-a5f2f83e2bdd,2018-04-24,PIN,Jawzjan,Shiberghan,,,,,,yes,14000,no,no,yes_improved_a_little,less_than_half,,,,,less_than_half,,more_than_half,,,less_than_half,,,less,7,2,35.5,2,2
8f9c2735-701b-4fe3-94d4-6ab07f4dc0d9,2018-04-24,PIN,Jawzjan,Shiberghan,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,less_than_half,,,more_than_half,,,less,8,2,39.5,2,2
0972be56-8281-4004-b736-335bef982efc,2018-04-24,PIN,Jawzjan,Shiberghan,,,,,,yes,14000,no,no,yes_improved_a_little,less_than_half,,,,,less_than_half,,less_than_half,,more_than_half,,,,same,7,2,44.5,3,3
263ea688-0554-46a2-877e-1db1a3d14465,2018-04-23,PIN,Jawzjan,Shiberghan,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,less_than_half,,,more_than_half,,,less,7,2,34.5,2,2
a604d511-745f-4e3e-ad32-9d8a200cf0b6,2018-04-23,PIN,Jawzjan,Shiberghan,,,,,,yes,14000,no,no,yes_improved_a_little,,,,,,,,less_than_half,,,more_than_half,,,less,7,2,50,3,3
a56a8f5f-6d7e-4810-b0b6-c2ef4d523278,2018-04-23,PIN,Jawzjan,Shiberghan,,,,,,yes,14000,no,no,yes_improved_a_little,,,,,,less_than_half,,,,,almost_all,,,less,10,1,30,2,1
e576d535-b18c-4094-acd4-e4b2658c4e11,2018-04-23,PIN,Jawzjan,Shiberghan,,,,,,yes,14000,no,no,yes_improved_a_little,less_than_half,,,,,,,more_than_half,,,more_than_half,,,less,7,2,42,2,2
0730af67-230b-4f21-8be1-22297f0c6869,2018-04-23,PIN,Jawzjan,Shiberghan,1,0,0,0,0,yes,14000,yes,no,yes_improved_a_little,less_than_half,less_than_half,,less_than_half,,less_than_half,,more_than_half,,,,,,same,7,2,33,2,2
b7815c78-f988-4390-bda4-4c19c45a3bb7,2018-04-23,PIN,Jawzjan,Shiberghan,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,less_than_half,,,more_than_half,,,,,less_than_half,,,,same,8,2,33,2,2
c8a632f8-667b-423c-afe8-cd77f7f04bb9,2018-04-23,PIN,Jawzjan,Shiberghan,,,,,,yes,14000,yes,no,yes_improved_a_lot,less_than_half,,,,,,more_than_half,,,,less_than_half,,,less,7,2,48.5,3,3
8fe8b668-0e83-4229-8217-11fbfac17324,2018-04-23,PIN,Paktya,Gardez,0,0,1,0,0,yes,18000,no,no,yes_improved_a_lot,less_than_half,,,,,,,more_than_half,,,less_than_half,,,more,8,2,41.5,2,2
cc410951-930e-4af0-9b28-9f6044add957,2018-04-23,PIN,Paktya,Gardez,0,0,1,0,0,yes,18000,no,no,yes_improved_a_lot,,,,,,less_than_half,,more_than_half,,,,,,more,10,1,51,3,2
e582be31-5428-41c0-b9b7-f12ce9f62883,2018-04-22,PIN,Paktya,Gardez,0,0,1,0,0,yes,18000,no,no,yes_improved_a_lot,,,,less_than_half,,less_than_half,,more_than_half,,,,,,more,17,1,38.5,2,1
10b022ad-fa1b-42fb-b9c2-8a971b372a24,2018-04-22,PIN,Paktya,Gardez,0,0,1,0,0,yes,18000,no,no,yes_improved_a_lot,,,,,,less_than_half,,more_than_half,,,less_than_half,,,more,13,1,36.5,2,1
9dc5e83d-e795-4164-bb9b-0f4e06e21a3f,2018-04-22,PIN,Paktya,Gardez,0,0,1,0,0,yes,18000,no,no,yes_improved_a_lot,,,,,,less_than_half,,more_than_half,,,less_than_half,,,more,14,1,42,2,1
ebab0541-6368-4042-9c2e-56201ab57b71,2018-04-22,PIN,Paktya,Gardez,0,0,1,0,0,yes,18000,no,no,yes_improved_a_lot,,,,,,less_than_half,,more_than_half,,,more_than_half,,,more,21,1,41.5,2,1
59e61932-8926-407f-bb56-2df9ffcd2780,2018-04-22,PIN,Paktya,Gardez,0,0,1,0,0,yes,18000,no,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,less_than_half,,,less_than_half,,,more,6,2,50.5,3,3
829ec602-3c58-41b6-b04e-04de2eb45233,2018-04-22,PIN,Paktya,Gardez,0,0,1,0,0,yes,18000,no,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,,,,less_than_half,,,less,8,2,48.5,3,3
4aacea8e-eb26-454a-b907-c9e0f5f7ff30,2018-04-22,PIN,Paktya,Gardez,0,0,1,0,0,yes,18000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,more_than_half,,,less_than_half,,,more,19,1,38.5,2,1
ce89ee42-878a-4a07-9c58-38e72c4055da,2018-04-22,PIN,Paktya,Gardez,0,0,1,0,0,yes,18000,no,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,,,,less_than_half,,,less,15,1,46,3,2
684f4b13-5144-461b-a089-ae861460c666,2018-04-22,PIN,Paktya,Gardez,0,0,1,0,0,yes,18000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,,,,less_than_half,,,more,10,1,53,3,2
403ab2bd-fcdd-4857-93a7-9dab16d351d4,2018-04-22,PIN,Paktya,Gardez,0,0,1,0,0,yes,18000,no,no,yes_improved_a_lot,less_than_half,,,,,,,,,,less_than_half,,,more,15,1,53.5,3,2
b27aa1c4-170e-42e1-adb1-838031c08580,2018-04-22,PIN,Paktya,Gardez,1,0,0,0,0,yes,18000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,less_than_half,,,less_than_half,,,less,11,1,44.5,3,2
e27c97a0-3840-4f76-85ad-356b739dfea2,2018-04-19,PIN,Paktya,Gardez,0,0,1,0,0,yes,18000,no,no,yes_improved_a_lot,less_than_half,,,,,,,more_than_half,,,,,,less,10,1,52.5,3,2
9522e69f-ca8f-4c14-8321-6c2b15106abd,2018-04-19,PIN,Paktya,Gardez,1,0,0,0,0,yes,18000,no,yes,yes_improved_a_lot,more_than_half,,,,,,,,,,less_than_half,,,less,10,1,46.5,3,2
3f0b25df-ab10-4daa-894e-1042b65929a3,2018-04-19,PIN,Paktya,Gardez,1,0,0,0,0,yes,18000,no,no,yes_improved_a_lot,almost_all,,,,,,,,,,,,,more,10,1,40.5,2,1
9d4a6be1-cc7e-4dd8-95f2-0d6da5102563,2018-04-19,PIN,Paktya,Gardez,0,0,1,0,0,yes,18000,no,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,less_than_half,,,,,,less,10,1,40,2,1
bc0064ad-7d1f-46d3-ad7e-04b991b365be,2018-04-19,PIN,Paktya,Gardez,0,0,1,0,0,yes,18000,no,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,,,,less_than_half,,,less,11,1,47,3,2
c710828c-e06e-45d1-96d6-a689fcbc7154,2018-04-19,PIN,Paktya,Gardez,1,0,0,0,0,yes,18000,no,no,yes_improved_a_lot,less_than_half,,,,,,,more_than_half,,,less_than_half,,,less,9,2,33,2,2
b9846c23-283f-4cce-9408-6098bf2f8258,2018-04-23,PUI,Kunar,Chawkay,1,0,0,0,0,yes,18000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,less_than_half,,less_than_half,less_than_half,,,,,same,23,1,47.5,3,2
4e4f1440-54ac-474c-b654-c713030c6604,2018-04-23,PUI,Kunar,Chawkay,,,,,,yes,18000,no,no,yes_improved_a_lot,,,,less_than_half,,less_than_half,,less_than_half,less_than_half,,,,,same,15,1,47.5,3,2
6955ee5a-09b8-493e-87ea-c4c6d86fb6a8,2018-04-23,PUI,Kunar,Chawkay,,,,,,yes,18000,no,no,yes_improved_a_little,,,,less_than_half,less_than_half,,,less_than_half,less_than_half,,,,,same,15,1,46.5,3,2
472206b9-048c-41a1-8996-09a82dd614c8,2018-04-23,PUI,Kunar,Chawkay,,,,,,yes,18000,no,no,yes_improved_a_lot,,less_than_half,,less_than_half,,less_than_half,,less_than_half,less_than_half,,,,,same,20,1,41.5,2,1
b829b49e-a461-4dd0-b6a2-45694ab86d51,2018-04-23,PUI,Kunar,Chawkay,,,,,,yes,18000,no,no,yes_improved_a_little,,,,less_than_half,,less_than_half,,less_than_half,less_than_half,,,,,less,15,1,46,3,2
be3b5ba8-95ff-4ba4-8e64-8164bbaf427f,2018-04-23,PUI,Kunar,Chawkay,,,,,,yes,18000,no,no,yes_improved_a_little,,,,less_than_half,less_than_half,less_than_half,,,less_than_half,,,,,same,14,1,43.5,3,2
9cde0601-8b8f-4cf1-b82a-8c3b03cc3f8a,2018-04-23,PUI,Kunar,Chawkay,,,,,,yes,18000,no,no,yes_improved_a_lot,,less_than_half,,less_than_half,less_than_half,,,less_than_half,less_than_half,,less_than_half,,,less,15,1,51,3,2
96e906e1-f340-4247-859e-bd258bb8ca3f,2018-04-23,PUI,Kunar,Chawkay,,,,,,yes,18000,no,no,yes_improved_a_lot,,,,less_than_half,,less_than_half,,less_than_half,less_than_half,,,,,same,20,1,45.5,3,2
979bc273-7f01-47b3-bf3d-a660ccc84c92,2018-04-23,PUI,Kunar,Chawkay,0,0,1,0,0,yes,18000,no,no,yes_improved_a_lot,,,,less_than_half,less_than_half,,,less_than_half,less_than_half,,,,,same,20,1,44,3,2
3d195e1d-3abd-412d-ad5a-d617f4d1c106,2018-04-23,PUI,Kunar,Chawkay,,,,,,yes,18000,no,no,yes_improved_a_lot,,less_than_half,,less_than_half,,less_than_half,,,less_than_half,,less_than_half,,,same,24,1,42.5,3,2
42ea10b2-418d-475f-88f6-9b6434ae581e,2018-04-23,DRC,Farah,Farah,1,0,0,0,0,yes,26000,no,no,yes_improved_a_lot,more_than_half,,,,,almost_nothing,,,,,less_than_half,,,less,3,3,26.5,1,2
bdf4b918-8adc-4664-a26d-c946ddf1abbf,2018-04-23,DRC,Farah,Farah,0,0,0,0,1,yes,26000,no,no,yes_improved_a_lot,more_than_half,,,,,almost_nothing,,,,,less_than_half,,,less,8,2,22.5,1,1
5345427d-69a5-4eba-ab22-8d6f5150f391,2018-04-23,DRC,Farah,Farah,,,,,,yes,26000,no,no,yes_improved_a_lot,less_than_half,,,,,almost_nothing,,,,,more_than_half,,,less,3,3,30,2,3
85545fc5-b8ab-4d8c-9f6b-12cc4caf6302,2018-04-22,DRC,Farah,Farah,,,,,,yes,26000,no,no,yes_improved_a_lot,less_than_half,,,,,almost_nothing,,,,,less_than_half,,,same,3,3,26,1,2
02bf8e11-97f5-4112-841f-8aea226f5f0f,2018-04-22,DRC,Farah,Farah,,,,,,yes,26000,no,no,yes_improved_a_lot,less_than_half,,,,,,,,almost_nothing,,less_than_half,,,less,2,3,33,2,3
6228e2aa-a98e-4ebc-8a77-967a52f51bc4,2018-04-22,DRC,Farah,Farah,1,0,0,0,0,yes,26000,no,no,yes_improved_a_lot,less_than_half,,,,,almost_nothing,,,almost_nothing,,less_than_half,,,less,3,3,26.5,1,2
78602083-b41e-4ca6-a50a-934ef93fe9c5,2018-04-22,DRC,Farah,Farah,,,,,,yes,26000,no,no,yes_improved_a_lot,more_than_half,,,,,almost_nothing,,less_than_half,,,less_than_half,,,less,2,3,35.5,2,3
81b7dbb9-02d4-47a4-9b78-5590feae83e9,2018-04-22,DRC,Farah,Farah,1,0,0,0,0,yes,26000,no,no,yes_improved_a_lot,less_than_half,,,,,almost_nothing,,,,,more_than_half,,,less,3,3,27,1,2
79563364-8104-413c-9e69-e4f2d920e207,2018-04-22,DRC,Farah,Farah,0,0,1,0,0,yes,26000,no,no,yes_improved_a_lot,more_than_half,,,,,almost_nothing,,less_than_half,almost_nothing,,less_than_half,,,same,3,3,26.5,1,2
7c9c5945-4923-4e7a-8642-2ffa510eebc9,2018-04-22,DRC,Farah,Farah,1,0,0,0,0,yes,26000,no,no,yes_improved_a_lot,less_than_half,,,almost_nothing,,almost_nothing,,less_than_half,almost_nothing,,less_than_half,,,same,4,2,25.5,1,1
57a094b7-79df-43be-9186-766c1ec269ba,2018-04-22,ACF,Hilmand,Lashkargah,1,0,0,0,0,yes,18000,no,no,yes_improved_a_lot,less_than_half,less_than_half,less_than_half,less_than_half,,,,,,,,,,same,1,3,57,3,3
b8bb4a2e-c88e-485c-81ad-1b2ace27b757,2018-04-22,ACF,Hilmand,Lashkargah,1,0,0,0,0,yes,18000,no,no,yes_improved_a_lot,less_than_half,,,,,,,less_than_half,,,less_than_half,,,same,1,3,56.5,3,3
f830a023-db21-4452-8c85-a03a4284af46,2018-04-22,ACF,Hilmand,Lashkargah,,,,,,yes,18000,no,no,yes_improved_a_lot,,,,,less_than_half,almost_nothing,,less_than_half,,,,,,less,6,2,50.5,3,3
9f3dfd5a-0aaf-411b-9dcf-286542171110,2018-04-22,ACF,Hilmand,Lashkargah,,,,,,yes,18000,no,no,yes_improved_a_lot,less_than_half,,,,almost_nothing,less_than_half,,,,,,,,less,5,2,52,3,3
fed26dda-2150-4b51-8910-a0ce9628057d,2018-04-22,ACF,Hilmand,Lashkargah,,,,,,yes,18000,no,no,yes_improved_a_little,less_than_half,,,,,less_than_half,,,,,less_than_half,,,less,4,2,58,3,3
a951a2e6-c8b1-45c6-97cd-6c51065d9b1b,2018-04-22,ACF,Hilmand,Lashkargah,,,,,,yes,18000,no,no,yes_improved_a_lot,,,less_than_half,almost_nothing,almost_nothing,,,,,,,,,less,6,2,55,3,3
f9d3200a-904b-4886-a5a2-7b050d7aefe6,2018-04-22,ACF,Hilmand,Lashkargah,,,,,,yes,18000,no,no,yes_improved_a_lot,less_than_half,less_than_half,,,less_than_half,,,,,,,,,less,6,2,50.5,3,3
9af3b9d6-b7e0-4150-a71c-a06a1ba7f760,2018-04-22,ACF,Hilmand,Lashkargah,,,,,,yes,18000,no,no,yes_improved_a_lot,,,,,less_than_half,almost_nothing,,almost_nothing,,,,,,less,4,2,53,3,3
a9eef75e-22a7-4398-b244-a1e14ce7dcc0,2018-04-22,ACF,Hilmand,Lashkargah,,,,,,yes,18000,no,no,yes_improved_a_lot,,,,,less_than_half,less_than_half,,less_than_half,,,,,,same,6,2,47,3,3
c3f27c98-3050-4285-b571-9d782bdeb384,2018-04-22,ACF,Hilmand,Lashkargah,,,,,,yes,18000,no,no,yes_improved_a_lot,less_than_half,,,,less_than_half,less_than_half,,,,,,,,same,6,2,45,3,3
292589d8-d758-469c-bb8d-0c84020877dd,2018-04-22,ACF,Hilmand,Lashkargah,,,,,,yes,18000,no,no,yes_improved_a_lot,,,,,,less_than_half,,less_than_half,less_than_half,,,less_than_half,,same,6,2,27,1,1
891b1c38-d338-45eb-84af-8ebe8d203e86,2018-04-22,ACF,Hilmand,Lashkargah,,,,,,yes,18000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,,,,less_than_half,,,same,6,2,60.5,3,3
d0fbca12-4ab9-4472-bfca-8ed6c146ca9a,2018-04-22,ACF,Hilmand,Lashkargah,,,,,,yes,18000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,,,,,,,less,1,3,57,3,3
bac0150d-2048-400b-ac3c-77963303d2b6,2018-04-18,ACF,Hilmand,Lashkargah,,,,,,yes,18000,no,no,yes_improved_a_lot,less_than_half,,,,,,,less_than_half,,,less_than_half,,,less,3,3,48.5,3,3
a26af668-c88e-4810-8225-b3533e223b0b,2018-04-18,ACF,Hilmand,Lashkargah,,,,,,yes,18000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,less_than_half,less_than_half,,less_than_half,,,less,5,2,36,2,2
67d6671f-0856-4599-b01c-a859d9c4e9b6,2018-04-18,ACF,Hilmand,Lashkargah,,,,,,yes,18000,no,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,less_than_half,less_than_half,,,,,less,5,2,37.5,2,2
920540dd-64d5-4ff9-8bc4-9646e45116dd,2018-03-26,ACF,Hilmand,Lashkargah,,,,,,yes,14000,no,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,less_than_half,,,less_than_half,,,same,3,3,44.5,3,3
55e5d63d-a7be-4108-aaf4-e798776b7615,2018-03-26,ACF,Hilmand,Lashkargah,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,less_than_half,,less_than_half,,,,,,same,2,3,46.5,3,3
35c8bb59-cd4f-48ae-928f-0bd7e165e332,2018-03-26,ACF,Hilmand,Lashkargah,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,less_than_half,,less_than_half,,,,,,same,1,3,38,2,3
d4f3e4a9-2b22-4546-8e7b-9da91d807f8e,2018-03-26,ACF,Hilmand,Lashkargah,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,less_than_half,less_than_half,,,less_than_half,,less_than_half,,,more_than_half,,,same,3,3,39.5,2,3
41417b85-1a42-4f46-b1d3-1ce88b081588,2018-03-26,ACF,Hilmand,Lashkargah,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,,less_than_half,less_than_half,,less_than_half,,,,,,less,3,3,53,3,3
ecac3a7c-4c81-4d86-ba71-14d0dfcc32f1,2018-03-26,ACF,Hilmand,Lashkargah,,,,,,yes,14000,no,yes,yes_improved_a_lot,less_than_half,,,,less_than_half,less_than_half,,less_than_half,,,,,,less,2,3,51,3,3
ad35860e-36cb-4df5-8caf-4d92c48533c5,2018-03-26,ACF,Hilmand,Lashkargah,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,less_than_half,,,,,,,,less,2,3,53,3,3
cb6aeb4a-034f-4162-a87b-e1e647e25ac2,2018-03-26,ACF,Hilmand,Lashkargah,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,,,,,less_than_half,less_than_half,,,less_than_half,,less,2,3,52,3,3
71f36c72-4c14-4768-b7a8-0afd12a21294,2018-03-26,ACF,Hilmand,Lashkargah,1,0,0,0,0,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,less_than_half,,less_than_half,,,less_than_half,,,more,1,3,38,2,3
df78baca-b713-4da0-998f-faab5e8ae881,2018-03-25,ACF,Hilmand,Lashkargah,1,0,0,0,0,yes,14000,no,no,yes_improved_a_lot,less_than_half,less_than_half,less_than_half,less_than_half,less_than_half,less_than_half,less_than_half,less_than_half,less_than_half,less_than_half,less_than_half,,,same,2,3,44,3,3
1c3e557f-69ca-40d7-8453-f65c08a90689,2018-03-25,ACF,Hilmand,Lashkargah,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,less_than_half,less_than_half,less_than_half,,,,less_than_half,less_than_half,,less_than_half,,,less,2,3,47,3,3
e50dc8ec-b762-468b-8144-9e611c921a86,2018-03-25,ACF,Hilmand,Lashkargah,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,less_than_half,less_than_half,,less_than_half,,less_than_half,less_than_half,less_than_half,less_than_half,,,,more,2,3,39.5,2,3
afaffd12-4308-4683-b590-874d9403d755,2018-03-25,ACF,Hilmand,Lashkargah,,,,,,yes,14000,no,no,yes_improved_a_little,less_than_half,less_than_half,less_than_half,,,,less_than_half,less_than_half,,,,,,more,3,3,43.5,3,3
255af64c-4528-4c6b-96ea-a452742db5de,2018-03-25,ACF,Hilmand,Lashkargah,,,,,,yes,14000,no,no,yes_improved_a_little,less_than_half,less_than_half,less_than_half,less_than_half,less_than_half,,,,,,,,,more,2,3,46,3,3
2208ef13-1a4c-4d73-a89e-224defb30247,2018-03-25,ACF,Hilmand,Lashkargah,,,,,,yes,14000,no,no,yes_improved_a_little,less_than_half,less_than_half,less_than_half,less_than_half,less_than_half,,,less_than_half,less_than_half,,,,,more,2,3,45,3,3
92868465-b950-4140-8ad2-f4be30b3df95,2018-04-19,ACTED,Baghlan,Pul_e_khumri,0,0,1,0,0,yes,14000,yes,no,yes_improved_a_lot,almost_all,,,,,,,,,,,,,same,2,3,30,2,3
933a78df-b13c-4e6a-9c33-ea8ec44f3912,2018-04-19,ACTED,Baghlan,Pul_e_khumri,0,0,1,0,0,yes,14000,no,no,yes_improved_a_lot,almost_all,,,,,,,,,,,,,same,3,3,29,2,3
2e26aaa1-a2db-4e48-bc09-314244ffb6e6,2018-04-19,ACTED,Baghlan,Pul_e_khumri,0,0,1,0,0,yes,14000,no,no,yes_improved_a_lot,almost_all,,,,,,,,,,,,,less,3,3,30,2,3
fcdc66c3-ee58-4b7e-bb9f-26e039657ef7,2018-04-19,ACTED,Baghlan,Pul_e_khumri,0,0,1,0,0,yes,14000,no,no,yes_improved_a_lot,almost_all,,,,,,,,,,,,,same,2,3,33,2,3
ec40db67-d393-41af-b8a0-6ff69a6ee5f4,2018-04-19,ACTED,Baghlan,Pul_e_khumri,0,0,1,0,0,yes,14000,no,no,yes_improved_a_lot,almost_all,,,,,,,,,,,,,same,2,3,37,2,3
c9b7f372-6817-41f4-a63f-aa7ff54eecc4,2018-04-19,ACTED,Kunduz,Emam_saheb,,,,,,no_some_richer_households_got_assistance,14000,yes,yes,yes_improved_a_little,,,,,,more_than_half,,,,,less_than_half,,,less,2,3,34.5,2,3
78d8570f-b520-41f1-960c-326597da56c5,2018-04-19,ACTED,Kunduz,Emam_saheb,,,,,,no_some_needy_people_did_not_get_assistance,14000,yes,no,yes_improved_a_little,,,,,,more_than_half,,,,,,,,less,8,2,37.5,2,2
e7875b91-6d81-4c6b-8ffe-7de9476551d8,2018-04-19,ACTED,Kunduz,Emam_saheb,0,0,0,1,0,yes,14000,yes,no,yes_improved_a_little,less_than_half,,,,,more_than_half,,less_than_half,,,,,,less,7,2,42.5,3,3
6c34350f-0fcc-4160-9f0c-82d26a452103,2018-04-19,ACTED,Kunduz,Emam_saheb,,,,,,yes,14000,yes,no,yes_improved_a_little,,,,,,more_than_half,,,,,,,,less,2,3,34.5,2,3
5ae68cae-dc12-4ec1-b602-12fbd7bad508,2018-04-19,ACTED,Kunduz,Emam_saheb,0,1,0,0,0,yes,14000,yes,no,yes_improved_a_little,,,,,,,,,,,,,,less,7,2,29.5,2,2
35decbe5-dc96-40d1-ad7e-ed09ab7d7b64,2018-04-19,ACTED,Kunduz,Emam_saheb,,,,,,no_some_richer_households_got_assistance,14000,yes,no,yes_improved_a_little,less_than_half,,,,,less_than_half,,,,,more_than_half,,,less,7,2,33.5,2,2
2e8f021e-a231-43c5-a16a-856ab6ec9d2c,2018-04-19,ACTED,Kunduz,Emam_saheb,,,,,,no_some_richer_households_got_assistance,14000,yes,yes,yes_improved_a_little,more_than_half,,,less_than_half,,,,,,less_than_half,,,,less,6,2,33.5,2,2
d49c358f-2b95-4a20-9a4b-bdd0e2ae0ec6,2018-04-19,ACTED,Kunduz,Emam_saheb,0,0,0,1,0,no_some_richer_households_got_assistance,14000,yes,no,yes_improved_a_little,less_than_half,,,,,more_than_half,,,,,,,,less,6,2,33.5,2,2
e73aff1b-26a9-470d-a847-6f23b00f0e5a,2018-04-19,ACTED,Kunduz,Emam_saheb,0,0,0,0,1,yes,14000,yes,no,yes_improved_a_little,more_than_half,,,,,less_than_half,,more_than_half,,,,,,less,11,1,20.5,1,1
53697940-45f3-4f8a-b103-bb0554519870,2018-04-19,ACTED,Kunduz,Emam_saheb,,,,,,no_some_needy_people_did_not_get_assistance,14000,yes,no,yes_improved_a_little,more_than_half,,,less_than_half,,,,,,,,,,less,7,2,58.5,3,3
4bdbf5b6-2c1d-4480-9686-3e02e57c4033,2018-03-28,ACF,Hilmand,Nawa_e_Barakzaiy,,,,,,yes,24000,no,no,yes_improved_a_lot,more_than_half,,,,,,,less_than_half,less_than_half,,less_than_half,,,less,3,3,45,3,3
dedc8f4b-28d4-4067-a574-b209d8dbf599,2018-03-28,ACF,Hilmand,Nawa_e_Barakzaiy,,,,,,yes,24000,no,no,yes_improved_a_lot,more_than_half,,,,,,,less_than_half,less_than_half,,less_than_half,,,less,2,3,52,3,3
56ea7495-ee5e-47f6-918c-38f04ef91765,2018-03-28,ACF,Hilmand,Nawa_e_Barakzaiy,,,,,,yes,24000,no,no,yes_improved_a_lot,less_than_half,,,,,,,less_than_half,less_than_half,,less_than_half,,,less,3,3,29.5,2,3
f5f13cc6-3bb7-44df-8c79-0e068e9e088d,2018-03-28,ACF,Hilmand,Nawa_e_Barakzaiy,,,,,,yes,24000,no,no,yes_improved_a_lot,less_than_half,,,,,,,less_than_half,less_than_half,,less_than_half,,,less,3,3,48.5,3,3
b92cc415-2956-4223-b746-39518eeae423,2018-03-28,ACF,Hilmand,Nawa_e_Barakzaiy,,,,,,yes,24000,no,no,yes_improved_a_lot,less_than_half,,,,,,,less_than_half,less_than_half,,less_than_half,,,less,5,2,52.5,3,3
353a16d2-32e4-4a56-8497-684d1fe822b9,2018-03-28,ACF,Hilmand,Nawa_e_Barakzaiy,,,,,,yes,24000,no,no,yes_improved_a_lot,less_than_half,less_than_half,,,,,,less_than_half,less_than_half,,less_than_half,,,less,4,2,50,3,3
9e7c076c-5940-48bf-ab14-58ec2b09f62b,2018-03-28,ACF,Hilmand,Nawa_e_Barakzaiy,,,,,,yes,24000,no,no,yes_improved_a_lot,less_than_half,less_than_half,,,,,almost_nothing,less_than_half,,,less_than_half,,,less,3,3,44,3,3
